,store,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
339,1,2014-02-13,4823.203058570743,3564.2002208344625,5812.1896128887065,4823.203058570743,4823.203058570743,-0.03285039984280861,-0.03285039984280861,-0.03285039984280861,-0.03454833000012268,-0.03454833000012268,-0.03454833000012268,0.001697930157314068,0.001697930157314068,0.001697930157314068,0.0,0.0,0.0,4664.7589095736375
340,1,2014-02-14,4822.680425984247,3722.229373950707,5910.391592109657,4822.680425984247,4822.680425984247,-0.0048153108364826485,-0.0048153108364826485,-0.0048153108364826485,-0.00413753069124422,-0.00413753069124422,-0.00413753069124422,-0.0006777801452384281,-0.0006777801452384281,-0.0006777801452384281,0.0,0.0,0.0,4799.457720668112
341,1,2014-02-15,4822.157793397752,3773.682372309902,6047.575175698718,4822.157793397752,4822.157793397752,0.01780804063865943,0.01780804063865943,0.01780804063865943,0.020860566095472242,0.020860566095472242,0.020860566095472242,-0.003052525456812808,-0.003052525456812808,-0.003052525456812808,0.0,0.0,0.0,4908.030975348607
342,1,2014-02-17,4821.112528224761,3895.352170465864,6221.657445879952,4821.112528224761,4821.112528224761,0.040892943153366945,0.040892943153366945,0.040892943153366945,0.04847695673980171,0.04847695673980171,0.04847695673980171,-0.007584013586434761,-0.007584013586434761,-0.007584013586434761,0.0,0.0,0.0,5018.262008777441
343,1,2014-02-18,4820.589895638265,3713.3416140050654,5904.025846208475,4820.589895638265,4820.589895638265,-0.01937323106156577,-0.01937323106156577,-0.01937323106156577,-0.009730028474005697,-0.009730028474005697,-0.009730028474005697,-0.009643202587560075,-0.009643202587560075,-0.009643202587560075,0.0,0.0,0.0,4727.199493737016
344,1,2014-02-19,4820.06726305177,3461.4001963896867,5935.436402503492,4820.06726305177,4820.06726305177,-0.03543989895590824,-0.03543989895590824,-0.03543989895590824,-0.023932099095199867,-0.023932099095199867,-0.023932099095199867,-0.011507799860708373,-0.011507799860708373,-0.011507799860708373,0.0,0.0,0.0,4649.244566288534
345,1,2014-02-20,4819.544630465274,3436.445799495936,5682.8820877069065,4819.544630465274,4819.544630465274,-0.04769041935813047,-0.04769041935813047,-0.04769041935813047,-0.03454832999994992,-0.03454832999994992,-0.03454832999994992,-0.013142089358180549,-0.013142089358180549,-0.013142089358180549,0.0,0.0,0.0,4589.69852592316
346,1,2014-02-21,4819.021997878778,3567.9756787882616,5832.285389045916,4819.021997878778,4819.021997878778,-0.018653900423244593,-0.018653900423244593,-0.018653900423244593,-0.004137530691425926,-0.004137530691425926,-0.004137530691425926,-0.01451636973181867,-0.01451636973181867,-0.01451636973181867,0.0,0.0,0.0,4729.1284413929225
347,1,2014-02-22,4818.499365292284,3706.934482519822,5976.699000840585,4818.499365292284,4818.499365292284,0.005253408135852152,0.005253408135852152,0.005253408135852152,0.02086056609539113,0.02086056609539113,0.02086056609539113,-0.015607157959538978,-0.015607157959538978,-0.015607157959538978,0.0,0.0,0.0,4843.812909060509
348,1,2014-02-24,4817.454100119292,3825.534227500984,6144.95901561544,4817.454100119292,4817.454100119292,0.031601290225217626,0.031601290225217626,0.031601290225217626,0.048476956739800466,0.048476956739800466,0.048476956739800466,-0.016875666514582832,-0.016875666514582832,-0.016875666514582832,0.0,0.0,0.0,4969.691865283827
349,1,2014-02-25,4816.931467532796,3506.6314070472804,5792.131628667429,4816.931467532796,4816.931467532796,-0.02676747679475841,-0.02676747679475841,-0.02676747679475841,-0.009730028474080884,-0.009730028474080884,-0.009730028474080884,-0.01703744832067753,-0.01703744832067753,-0.01703744832067753,0.0,0.0,0.0,4687.99436625367
350,1,2014-02-26,4816.408834966744,3484.1356623251513,5757.8187354361735,4816.408834966744,4816.408834966744,-0.04081549833896811,-0.04081549833896811,-0.04081549833896811,-0.02393209909524014,-0.02393209909524014,-0.02393209909524014,-0.016883399243727965,-0.016883399243727965,-0.016883399243727965,0.0,0.0,0.0,4619.824708163367
351,1,2014-02-27,4815.886202400691,3498.383944084236,5719.003917811445,4815.886202400691,4815.886202400691,-0.050968040902782834,-0.050968040902782834,-0.050968040902782834,-0.03454833000008168,-0.03454833000008168,-0.03454833000008168,-0.016419710902701144,-0.016419710902701144,-0.016419710902701144,0.0,0.0,0.0,4570.429917453585
352,1,2014-02-28,4815.363569834637,3569.7503668296054,5896.217367719631,4815.363569834637,4815.363569834637,-0.019795066402517998,-0.019795066402517998,-0.019795066402517998,-0.004137530691313333,-0.004137530691313333,-0.004137530691313333,-0.01565753571120467,-0.01565753571120467,-0.01565753571120467,0.0,0.0,0.0,4720.043128217494
353,1,2014-03-01,4814.840937268585,3738.4909479631333,5988.210938714759,4814.840937268585,4814.840937268585,0.006248057563253848,0.006248057563253848,0.006248057563253848,0.020860566095416165,0.020860566095416165,0.020860566095416165,-0.01461250853216232,-0.01461250853216232,-0.01461250853216232,0.0,0.0,0.0,4844.92434060255
354,1,2014-03-03,4813.795672136479,3857.0531435499192,6111.031869865429,4813.795672136479,4813.795672136479,0.036721191999758186,0.036721191999758186,0.036721191999758186,0.04847695673980292,0.04847695673980292,0.04847695673980292,-0.011755764740044732,-0.011755764740044732,-0.011755764740044732,0.0,0.0,0.0,4990.563987260607
355,1,2014-03-04,4813.273039570425,3691.504944725731,5852.817156620968,4813.273039570425,4813.273039570425,-0.0197230814738758,-0.0197230814738758,-0.0197230814738758,-0.009730028473956,-0.009730028473956,-0.009730028473956,-0.0099930529999198,-0.0099930529999198,-0.0099930529999198,0.0,0.0,0.0,4718.340463254967
356,1,2014-03-05,4812.750407004372,3485.1738241088988,5754.639080059585,4812.750407004372,4812.750407004372,-0.03197653767468576,-0.03197653767468576,-0.03197653767468576,-0.02393209909513246,-0.02393209909513246,-0.02393209909513246,-0.008044438579553292,-0.008044438579553292,-0.008044438579553292,0.0,0.0,0.0,4658.855312295937
357,1,2014-03-06,4812.22777443832,3401.129581223285,5731.753221877671,4812.22777443832,4812.22777443832,-0.040488461022500956,-0.040488461022500956,-0.040488461022500956,-0.034548330000032934,-0.034548330000032934,-0.034548330000032934,-0.005940131022468017,-0.005940131022468017,-0.005940131022468017,0.0,0.0,0.0,4617.388077761578
358,1,2014-03-07,4811.705141872267,3639.7704687687346,5958.908430232123,4811.705141872267,4811.705141872267,-0.007849254775746429,-0.007849254775746429,-0.007849254775746429,-0.004137530691324896,-0.004137530691324896,-0.004137530691324896,-0.003711724084421533,-0.003711724084421533,-0.003711724084421533,0.0,0.0,0.0,4773.936842307942
359,1,2014-03-08,4811.182509306214,3799.1038272774485,5959.139188886085,4811.182509306214,4811.182509306214,0.0194688289508921,0.0194688289508921,0.0194688289508921,0.02086056609534149,0.02086056609534149,0.02086056609534149,-0.0013917371444493879,-0.0013917371444493879,-0.0013917371444493879,0.0,0.0,0.0,4904.850598631421
360,1,2014-03-10,4810.137244174108,3943.250612795786,6197.577978889288,4810.137244174108,4810.137244174108,0.05186776000262346,0.05186776000262346,0.05186776000262346,0.048476956739804726,0.048476956739804726,0.048476956739804726,0.0033908032628187264,0.0033908032628187264,0.0033908032628187264,0.0,0.0,0.0,5059.62828833461
361,1,2014-03-11,4809.6146116080545,3626.0686384862965,5943.858158678449,4809.6146116080545,4809.6146116080545,-0.0039426516921182335,-0.0039426516921182335,-0.0039426516921182335,-0.009730028474031184,-0.009730028474031184,-0.009730028474031184,0.00578737678191295,0.00578737678191295,0.00578737678191295,0.0,0.0,0.0,4790.651976421162
362,1,2014-03-12,4809.091979042002,3630.2307098124525,5892.285592896698,4809.091979042002,4809.091979042002,-0.01578782923457938,-0.01578782923457938,-0.01578782923457938,-0.02393209909517273,-0.02393209909517273,-0.02393209909517273,0.00814426986059335,0.00814426986059335,0.00814426986059335,0.0,0.0,0.0,4733.166856103502
363,1,2014-03-13,4808.56934647595,3562.894520642628,5798.370459584904,4808.56934647595,4808.56934647595,-0.024118203993475036,-0.024118203993475036,-0.024118203993475036,-0.03454833000004069,-0.03454833000004069,-0.03454833000004069,0.010430126006565654,0.010430126006565654,0.010430126006565654,0.0,0.0,0.0,4692.595290060872
364,1,2014-03-14,4808.046713909896,3831.27220527298,6009.042941343031,4808.046713909896,4808.046713909896,0.008477252900145912,0.008477252900145912,0.008477252900145912,-0.004137530691336457,-0.004137530691336457,-0.004137530691336457,0.01261478359148237,0.01261478359148237,0.01261478359148237,0.0,0.0,0.0,4848.805741859426
365,1,2014-03-15,4807.524081343843,3877.8286731932526,6110.914928702556,4807.524081343843,4807.524081343843,0.035530113465544653,0.035530113465544653,0.035530113465544653,0.0208605660954598,0.0208605660954598,0.0208605660954598,0.01466954737008485,0.01466954737008485,0.01466954737008485,0.0,0.0,0.0,4978.3359574423275
366,1,2014-03-17,4806.4788162117375,4031.191893166971,6352.202224123328,4806.4788162117375,4806.4788162117375,0.06676044530937202,0.06676044530937202,0.06676044530937202,0.04847695673980349,0.04847695673980349,0.04847695673980349,0.018283488569568518,0.018283488569568518,0.018283488569568518,0.0,0.0,0.0,5127.361482352096
367,1,2014-03-18,4805.956183645684,3680.5674739746282,6011.282495962894,4805.956183645684,4805.956183645684,0.010064867128871209,0.010064867128871209,0.010064867128871209,-0.00973002847405144,-0.00973002847405144,-0.00973002847405144,0.019794895602922653,0.019794895602922653,0.019794895602922653,0.0,0.0,0.0,4854.327494061255
368,1,2014-03-19,4805.433551079632,3639.195641667552,5936.283388447806,4805.433551079632,4805.433551079632,-0.0028507466958274602,-0.0028507466958274602,-0.0028507466958274602,-0.02393209909511369,-0.02393209909511369,-0.02393209909511369,0.021081352399286234,0.021081352399286234,0.021081352399286234,0.0,0.0,0.0,4791.7344772618735
369,1,2014-03-20,4804.910918513578,3613.3465105984806,5881.136444050459,4804.910918513578,4804.910918513578,-0.01242309058563994,-0.01242309058563994,-0.01242309058563994,-0.03454833000004844,-0.03454833000004844,-0.03454833000004844,0.0221252394144085,0.0221252394144085,0.0221252394144085,0.0,0.0,0.0,4745.219074916953
370,1,2014-03-21,4804.388285947525,3712.9687492791104,6052.200192471218,4804.388285947525,4804.388285947525,0.01877433571605227,0.01877433571605227,0.01877433571605227,-0.004137530691394009,-0.004137530691394009,-0.004137530691394009,0.022911866407446278,0.022911866407446278,0.022911866407446278,0.0,0.0,0.0,4894.587484538173
371,1,2014-03-22,4803.865653381473,3929.3219790051585,6134.30267595893,4803.865653381473,4803.865653381473,0.04429026490653085,0.04429026490653085,0.04429026490653085,0.020860566095385127,0.020860566095385127,0.020860566095385127,0.02342969881114573,0.02342969881114573,0.02342969881114573,0.0,0.0,0.0,5016.630135745123
372,1,2014-03-24,4802.820388249367,4038.485916619348,6252.74862670491,4802.820388249367,4802.820388249367,0.07210685721706761,0.07210685721706761,0.07210685721706761,0.04847695673980225,0.04847695673980225,0.04847695673980225,0.023629900477265372,0.023629900477265372,0.023629900477265372,0.0,0.0,0.0,5149.1366722240855
373,1,2014-03-25,4802.297755683313,3760.9994329311335,5969.59861812982,4802.297755683313,4802.297755683313,0.013576809978205115,0.013576809978205115,0.013576809978205115,-0.009730028474071695,-0.009730028474071695,-0.009730028474071695,0.02330683845227681,0.02330683845227681,0.02330683845227681,0.0,0.0,0.0,4867.497639770987
374,1,2014-03-26,4801.775123117261,3712.273744934996,5923.419697636005,4801.775123117261,4801.775123117261,-0.001227653236613961,-0.001227653236613961,-0.001227653236613961,-0.023932099095204627,-0.023932099095204627,-0.023932099095204627,0.022704445858590667,0.022704445858590667,0.022704445858590667,0.0,0.0,0.0,4795.880208345873
375,1,2014-03-27,4801.252490568721,3556.5184709175555,5871.362164375183,4801.252490568721,4801.252490568721,-0.012718540074890112,-0.012718540074890112,-0.012718540074890112,-0.03454832999999969,-0.03454832999999969,-0.03454832999999969,0.021829789925109578,0.021829789925109578,0.021829789925109578,0.0,0.0,0.0,4740.187568357757
376,1,2014-03-28,4800.729858020182,3669.5259449466234,6056.299673547815,4800.729858020182,4800.729858020182,0.01655647996833841,0.01655647996833841,0.01655647996833841,-0.004137530691281414,-0.004137530691281414,-0.004137530691281414,0.020694010659619823,0.020694010659619823,0.020694010659619823,0.0,0.0,0.0,4880.213045747898
377,1,2014-03-29,4800.207225471644,3841.596466082706,6086.515467574863,4800.207225471644,4800.207225471644,0.04017289546240899,0.04017289546240899,0.04017289546240899,0.02086056609541016,0.02086056609541016,0.02086056609541016,0.019312329366998837,0.019312329366998837,0.019312329366998837,0.0,0.0,0.0,4993.045448538417
378,1,2014-03-31,4799.161960374566,3994.9986241795714,6208.531618588772,4799.161960374566,4799.161960374566,0.06436911012005189,0.06436911012005189,0.06436911012005189,0.04847695673980407,0.04847695673980407,0.04847695673980407,0.01589215338024784,0.01589215338024784,0.01589215338024784,0.0,0.0,0.0,5108.07974508588
379,1,2014-04-01,4798.6393278260275,3623.4825869886236,5920.995969913181,4798.6393278260275,4798.6393278260275,0.004173628347368825,0.004173628347368825,0.004173628347368825,-0.009730028474001739,-0.009730028474001739,-0.009730028474001739,0.013903656821370562,0.013903656821370562,0.013903656821370562,0.0,0.0,0.0,4818.667064953441
380,1,2014-04-02,4798.116695277488,3673.092739771685,5884.68988584866,4798.116695277488,4798.116695277488,-0.012163328039953339,-0.012163328039953339,-0.012163328039953339,-0.02393209909514559,-0.02393209909514559,-0.02393209909514559,0.011768771055192254,0.011768771055192254,0.011768771055192254,0.0,0.0,0.0,4739.755627938852
381,1,2014-04-03,4797.594062728949,3578.482805642402,5739.6848225573385,4797.594062728949,4797.594062728949,-0.025027513654263363,-0.025027513654263363,-0.025027513654263363,-0.034548329999950944,-0.034548329999950944,-0.034548329999950944,0.009520816345687577,0.009520816345687577,0.009520816345687577,0.0,0.0,0.0,4677.522211816387
382,1,2014-04-04,4797.071430180411,3583.9328066919306,5922.066079061529,4797.071430180411,4797.071430180411,0.003058188982102288,0.003058188982102288,0.003058188982102288,-0.00413753069116882,-0.00413753069116882,-0.00413753069116882,0.007195719673271107,0.007195719673271107,0.007195719673271107,0.0,0.0,0.0,4811.741781174546
383,1,2014-04-05,4796.548797631872,3794.6143770446074,6132.7055327820535,4796.548797631872,4796.548797631872,0.02569205469104464,0.02569205469104464,0.02569205469104464,0.020860566095435195,0.020860566095435195,0.020860566095435195,0.004831488595609449,0.004831488595609449,0.004831488595609449,0.0,0.0,0.0,4919.781991668894
384,1,2014-04-07,4795.503532534794,3859.3916060025704,6149.067972905724,4795.503532534794,4795.503532534794,0.04862134684853685,0.04862134684853685,0.04862134684853685,0.048476956739803144,0.048476956739803144,0.048476956739803144,0.00014439010873370595,0.00014439010873370595,0.00014439010873370595,0.0,0.0,0.0,5028.667373103553
385,1,2014-04-08,4794.980899986255,3589.707975102149,5931.064135108016,4794.980899986255,4794.980899986255,-0.011827806328611877,-0.011827806328611877,-0.011827806328611877,-0.009730028474076927,-0.009730028474076927,-0.009730028474076927,-0.002097777854534951,-0.002097777854534951,-0.002097777854534951,0.0,0.0,0.0,4738.266794551824
386,1,2014-04-09,4794.458267437716,3524.372158466553,5805.250897549056,4794.458267437716,4794.458267437716,-0.028151263312303554,-0.028151263312303554,-0.028151263312303554,-0.023932099095185864,-0.023932099095185864,-0.023932099095185864,-0.004219164217117688,-0.004219164217117688,-0.004219164217117688,0.0,0.0,0.0,4659.488210311226
387,1,2014-04-10,4793.935634889178,3476.9671934715166,5758.390164578147,4793.935634889178,4793.935634889178,-0.04072982679068995,-0.04072982679068995,-0.04072982679068995,-0.03454833000002621,-0.03454833000002621,-0.03454833000002621,-0.006181496790663743,-0.006181496790663743,-0.006181496790663743,0.0,0.0,0.0,4598.6794668344255
388,1,2014-04-11,4793.413002340639,3644.1911296735298,5916.205475068991,4793.413002340639,4793.413002340639,-0.012086286931893338,-0.012086286931893338,-0.012086286931893338,-0.004137530691226369,-0.004137530691226369,-0.004137530691226369,-0.007948756240666972,-0.007948756240666972,-0.007948756240666972,0.0,0.0,0.0,4735.478437411281
389,1,2014-04-12,4792.8903697921,3686.267017593896,6016.464726026638,4792.8903697921,4792.8903697921,0.011372603997901418,0.011372603997901418,0.011372603997901418,0.020860566095453795,0.020860566095453795,0.020860566095453795,-0.009487962097552375,-0.009487962097552375,-0.009487962097552375,0.0,0.0,0.0,4847.3980139731
390,1,2014-04-14,4791.845104695022,3811.0392067736257,6111.131123193355,4791.845104695022,4791.845104695022,0.03670698845822434,0.03670698845822434,0.03670698845822434,0.04847695673980222,0.04847695673980222,0.04847695673980222,-0.01176996828157788,-0.01176996828157788,-0.01176996828157788,0.0,0.0,0.0,4967.739307646661
391,1,2014-04-15,4791.322472146483,3571.0274421323547,5828.920109098216,4791.322472146483,4791.322472146483,-0.022198557069665014,-0.022198557069665014,-0.022198557069665014,-0.009730028474152113,-0.009730028474152113,-0.009730028474152113,-0.0124685285955129,-0.0124685285955129,-0.0124685285955129,0.0,0.0,0.0,4684.962026809371
392,1,2014-04-16,4790.799839597945,3461.631160023967,5722.92977035811,4790.799839597945,4790.799839597945,-0.03678383244679419,-0.03678383244679419,-0.03678383244679419,-0.023932099095128848,-0.023932099095128848,-0.023932099095128848,-0.01285173335166534,-0.01285173335166534,-0.01285173335166534,0.0,0.0,0.0,4614.575861012046
393,1,2014-04-17,4790.277207049406,3444.8868938169826,5686.275995338979,4790.277207049406,4790.277207049406,-0.047460150135632734,-0.047460150135632734,-0.047460150135632734,-0.03454832999990995,-0.03454832999990995,-0.03454832999990995,-0.012911820135722778,-0.012911820135722778,-0.012911820135722778,0.0,0.0,0.0,4562.929931611541
394,1,2014-04-19,4789.231941952328,3747.352476733214,5963.109701578939,4789.231941952328,4789.231941952328,0.00879666983677672,0.00879666983677672,0.00879666983677672,0.02086056609537912,0.02086056609537912,0.02086056609537912,-0.012063896258602396,-0.012063896258602396,-0.012063896258602396,0.0,0.0,0.0,4831.361234117428
395,1,2014-04-22,4787.664044306712,3511.2030760818448,5774.24376561415,4787.664044306712,4787.664044306712,-0.018279345291946903,-0.018279345291946903,-0.018279345291946903,-0.009730028474082157,-0.009730028474082157,-0.009730028474082157,-0.008549316817864746,-0.008549316817864746,-0.008549316817864746,0.0,0.0,0.0,4700.148680098991
396,1,2014-04-23,4787.141411758173,3473.6334683648824,5826.655278793657,4787.141411758173,4787.141411758173,-0.030803590833961683,-0.030803590833961683,-0.030803590833961683,-0.023932099095169114,-0.023932099095169114,-0.023932099095169114,-0.006871491738792565,-0.006871491738792565,-0.006871491738792565,0.0,0.0,0.0,4639.68026644606
397,1,2014-04-24,4786.618779209633,3443.4871766787123,5680.724604224056,4786.618779209633,4786.618779209633,-0.03954380443208385,-0.03954380443208385,-0.03954380443208385,-0.034548329999985215,-0.034548329999985215,-0.034548329999985215,-0.004995474432098636,-0.004995474432098636,-0.004995474432098636,0.0,0.0,0.0,4597.337662313628
398,1,2014-04-25,4786.096146661095,3579.155590988422,5855.550424446629,4786.096146661095,4786.096146661095,-0.007098928435595863,-0.007098928435595863,-0.007098928435595863,-0.004137530691249497,-0.004137530691249497,-0.004137530691249497,-0.002961397744346365,-0.002961397744346365,-0.002961397744346365,0.0,0.0,0.0,4752.119992630067
399,1,2014-04-26,4785.573514112556,3654.6054011535566,5968.962592430618,4785.573514112556,4785.573514112556,0.02004752031760822,0.02004752031760822,0.02004752031760822,0.02086056609549743,0.02086056609549743,0.02086056609549743,-0.0008130457778892093,-0.0008130457778892093,-0.0008130457778892093,0.0,0.0,0.0,4881.512396368135
400,1,2014-04-28,4784.528269931466,3898.456774497234,6176.186244308783,4784.528269931466,4784.528269931466,0.05211582084085314,0.05211582084085314,0.05211582084085314,0.048476956739803116,0.048476956739803116,0.048476956739803116,0.0036388641010500194,0.0036388641010500194,0.0036388641010500194,0.0,0.0,0.0,5033.877888055211
401,1,2014-04-29,4784.00564784092,3634.3203953597995,6055.065170729482,4784.00564784092,4784.00564784092,-0.0038845024815801596,-0.0038845024815801596,-0.0038845024815801596,-0.009730028474102414,-0.009730028474102414,-0.009730028474102414,0.005845525992522253,0.005845525992522253,0.005845525992522253,0.0,0.0,0.0,4765.422166029988
402,1,2014-04-30,4783.4830257503745,3639.4946273825044,5878.362058044608,4783.4830257503745,4783.4830257503745,-0.015957212273184338,-0.015957212273184338,-0.015957212273184338,-0.023932099095209384,-0.023932099095209384,-0.023932099095209384,0.00797488682202505,0.00797488682202505,0.00797488682202505,0.0,0.0,0.0,4707.151971703302
403,1,2014-05-02,4782.437781569284,3728.806642057294,5993.792389209815,4782.437781569284,4782.437781569284,0.007680870853200892,0.007680870853200892,0.007680870853200892,-0.004137530691136902,-0.004137530691136902,-0.004137530691136902,0.011818401544337795,0.011818401544337795,0.011818401544337795,0.0,0.0,0.0,4819.171068532986
404,1,2014-05-03,4781.915159478739,3834.9119463879006,6054.073138812337,4781.915159478739,4781.915159478739,0.03430945960733601,0.03430945960733601,0.03430945960733601,0.02086056609541632,0.02086056609541632,0.02086056609541632,0.013448893511919692,0.013448893511919692,0.013448893511919692,0.0,0.0,0.0,4945.980084488583
405,1,2014-05-05,4780.869915297649,4025.2572214793663,6168.50480565794,4780.869915297649,4780.869915297649,0.06442952439363255,0.06442952439363255,0.06442952439363255,0.04847695673980188,0.04847695673980188,0.04847695673980188,0.01595256765383067,0.01595256765383067,0.01595256765383067,0.0,0.0,0.0,5088.899090128103
406,1,2014-05-06,4780.347293207103,3643.3697234083556,5962.498995597661,4780.347293207103,4780.347293207103,0.007043130809567005,0.007043130809567005,0.007043130809567005,-0.00973002847412267,-0.00973002847412267,-0.00973002847412267,0.01677315928368968,0.01677315928368968,0.01677315928368968,0.0,0.0,0.0,4814.01590450832
407,1,2014-05-07,4779.824671116558,3501.1472458594753,5862.372719370476,4779.824671116558,4779.824671116558,-0.006649725041954608,-0.006649725041954608,-0.006649725041954608,-0.023932099095249657,-0.023932099095249657,-0.023932099095249657,0.017282374053295052,0.017282374053295052,0.017282374053295052,0.0,0.0,0.0,4748.040151304882
408,1,2014-05-08,4779.302049026013,3547.5637937302904,5892.620045528039,4779.302049026013,4779.302049026013,-0.01707696739896223,-0.01707696739896223,-0.01707696739896223,-0.03454833000006823,-0.03454833000006823,-0.03454833000006823,0.017471362601106,0.017471362601106,0.017471362601106,0.0,0.0,0.0,4697.686063745003
409,1,2014-05-09,4778.779426935467,3673.010000453236,5974.214773284515,4778.779426935467,4778.779426935467,0.013201277731360561,0.013201277731360561,0.013201277731360561,-0.00413753069131861,-0.00413753069131861,-0.00413753069131861,0.017338808422679174,0.017338808422679174,0.017338808422679174,0.0,0.0,0.0,4841.865421367354
410,1,2014-05-10,4778.256804844922,3835.628387910088,6067.297567531863,4778.256804844922,4778.256804844922,0.0377515052992228,0.0377515052992228,0.0377515052992228,0.02086056609554106,0.02086056609554106,0.02086056609554106,0.01689093920368173,0.01689093920368173,0.01689093920368173,0.0,0.0,0.0,4958.643191934072
411,1,2014-05-12,4777.211560663833,3909.292292603446,6275.537445851396,4777.211560663833,4777.211560663833,0.06358753177801608,0.06358753177801608,0.06358753177801608,0.048476956739800965,0.048476956739800965,0.048476956739800965,0.015110575038215125,0.015110575038215125,0.015110575038215125,0.0,0.0,0.0,5080.98265258785
412,1,2014-05-13,4776.688938573287,3671.638688444096,5880.954695389049,4776.688938573287,4776.688938573287,0.004095584746391048,0.004095584746391048,0.004095584746391048,-0.009730028473962501,-0.009730028473962501,-0.009730028473962501,0.013825613220353548,0.013825613220353548,0.013825613220353548,0.0,0.0,0.0,4796.252272928362
413,1,2014-05-14,4776.166316482741,3445.3308054147333,5808.283051488586,4776.166316482741,4776.166316482741,-0.011613007041536652,-0.011613007041536652,-0.011613007041536652,-0.023932099095141976,-0.023932099095141976,-0.023932099095141976,0.012319092053605327,0.012319092053605327,0.012319092053605327,0.0,0.0,0.0,4720.700663417877
414,1,2014-05-15,4775.643694392196,3484.03943393826,5795.0949611234955,4775.643694392196,4775.643694392196,-0.023919913090864057,-0.023919913090864057,-0.023919913090864057,-0.03454833000001948,-0.03454833000001948,-0.03454833000001948,0.010628416909155423,0.010628416909155423,0.010628416909155423,0.0,0.0,0.0,4661.410712269402
415,1,2014-05-16,4775.121072301651,3688.0950435851787,5924.743512960837,4775.121072301651,4775.121072301651,0.00465720074798349,0.00465720074798349,0.00465720074798349,-0.004137530691206016,-0.004137530691206016,-0.004137530691206016,0.008794731439189504,0.008794731439189504,0.008794731439189504,0.0,0.0,0.0,4797.359769731286
416,1,2014-05-17,4774.598450211105,3769.8422360957006,6008.313658513556,4774.598450211105,4774.598450211105,0.027722347979252604,0.027722347979252604,0.027722347979252604,0.02086056609546639,0.02086056609546639,0.02086056609546639,0.0068617818837862134,0.0068617818837862134,0.0068617818837862134,0.0,0.0,0.0,4906.961529909057
417,1,2014-05-19,4773.553206030016,3883.8295145417196,6225.914202226367,4773.553206030016,4773.553206030016,0.051355738008279944,0.051355738008279944,0.051355738008279944,0.04847695673980246,0.04847695673980246,0.04847695673980246,0.0028787812684775,0.0028787812684775,0.0028787812684775,0.0,0.0,0.0,5018.702553847477
418,1,2014-05-20,4773.03058393947,3635.2204259382793,5867.856116101752,4773.03058393947,4773.03058393947,-0.008811866784422733,-0.008811866784422733,-0.008811866784422733,-0.009730028473982756,-0.009730028473982756,-0.009730028473982756,0.0009181616895600214,0.0009181616895600214,0.0009181616895600214,0.0,0.0,0.0,4730.971274275819
419,1,2014-05-21,4772.507961848924,3579.9572973060726,5753.655636208559,4772.507961848924,4772.507961848924,-0.024897451964348134,-0.024897451964348134,-0.024897451964348134,-0.023932099095281562,-0.023932099095281562,-0.023932099095281562,-0.0009653528690665694,-0.0009653528690665694,-0.0009653528690665694,0.0,0.0,0.0,4653.684674119322
420,1,2014-05-22,4771.985339758379,3474.4122193901003,5776.079518593654,4771.985339758379,4771.985339758379,-0.0372818185883228,-0.0372818185883228,-0.0372818185883228,-0.034548329999970734,-0.034548329999970734,-0.034548329999970734,-0.0027334885883520707,-0.0027334885883520707,-0.0027334885883520707,0.0,0.0,0.0,4594.0770480153715
421,1,2014-05-23,4771.462717667834,3600.6303053883034,5888.704139576571,4771.462717667834,4771.462717667834,-0.008490102733418976,-0.008490102733418976,-0.008490102733418976,-0.004137530691217578,-0.004137530691217578,-0.004137530691217578,-0.0043525720422014,-0.0043525720422014,-0.0043525720422014,0.0,0.0,0.0,4730.952509006155
422,1,2014-05-24,4770.940095577288,3690.7809141847897,5970.208882200571,4770.940095577288,4770.940095577288,0.01506608867657779,0.01506608867657779,0.01506608867657779,0.02086056609538528,0.02086056609538528,0.02086056609538528,-0.005794477418807489,-0.005794477418807489,-0.005794477418807489,0.0,0.0,0.0,4842.819502127896
423,1,2014-05-26,4769.894851396199,3741.5113881882453,6092.758843527293,4769.894851396199,4769.894851396199,0.04041039672558125,0.04041039672558125,0.04041039672558125,0.048476956739801534,0.048476956739801534,0.048476956739801534,-0.008066560014220282,-0.008066560014220282,-0.008066560014220282,0.0,0.0,0.0,4962.648194680427
424,1,2014-05-27,4769.3722293056535,3603.443967168047,5745.4807169853375,4769.3722293056535,4769.3722293056535,-0.018604461855530045,-0.018604461855530045,-0.018604461855530045,-0.009730028474057944,-0.009730028474057944,-0.009730028474057944,-0.008874433381472103,-0.008874433381472103,-0.008874433381472103,0.0,0.0,0.0,4680.640625590712
425,1,2014-05-28,4768.849607218898,3453.920410713686,5693.385691031297,4768.849607218898,4768.849607218898,-0.033393235245123686,-0.033393235245123686,-0.033393235245123686,-0.023932099095222523,-0.023932099095222523,-0.023932099095222523,-0.009461136149901166,-0.009461136149901166,-0.009461136149901166,0.0,0.0,0.0,4609.602290436422
